Species,effect,group,term,estimate,std.error,statistic,df,p.value,padj
s__Candidatus_Catenibacterium_tridentinum,fixed,NA,hd_exposurelow_exposure,0.676417526,0.264350225,2.558793082,117.4794964,0.011774308,0.033195037
s__Prevotella_SGB1680,fixed,NA,hd_exposurehigh_exposure,0.446650025,0.175133069,2.550346584,116.6568152,0.012057014,0.033940948
s__Mogibacterium_sp_BX12,fixed,NA,hd_exposurehigh_exposure,-0.408526356,0.160173683,-2.550521091,112.0694652,0.012105542,0.034026389
s__GGB3570_SGB4777,fixed,NA,hd_exposurelow_exposure,0.147855114,0.059357938,2.490907191,136.665762,0.013939258,0.039121877
s__Clostridium_methylpentosum,fixed,NA,hd_exposurehigh_exposure,-0.178829766,0.070819482,-2.525149316,63.00717714,0.014093846,0.039496528
s__Clostridiales_bacterium_KLE1615,fixed,NA,hd_exposurelow_exposure,0.730540126,0.293583208,2.488358004,115.2673362,0.014262555,0.039909571
s__Anaerofilum_sp_BX8,fixed,NA,hd_exposurehigh_exposure,-0.19651633,0.079023223,-2.486817461,111.1702384,0.014375063,0.040164354
s__Oscillospiraceae_bacterium_NSJ_64,fixed,NA,hd_exposurelow_exposure,-0.258388669,0.104249037,-2.478571285,98.4201924,0.01489231,0.041547548
s__GGB9189_SGB14128,fixed,NA,hd_exposurehigh_exposure,0.246105689,0.100204904,2.456024391,127.233782,0.015397484,0.04289299
s__Oscillospiraceae_bacterium_NSJ_64,fixed,NA,hd_exposurehigh_exposure,-0.253885132,0.102982614,-2.465320331,94.93164165,0.015485417,0.04307385
s__Clostridiales_bacterium_KLE1615,fixed,NA,hd_exposurehigh_exposure,0.710156009,0.290252283,2.446685349,111.6483428,0.015977407,0.044376419
s__Ligilactobacillus_ruminis,fixed,NA,hd_exposurelow_exposure,0.645918686,0.264392411,2.443030354,119.4138727,0.016027998,0.044450982
s__Phocaeicola_SGB6473,fixed,NA,hd_exposurelow_exposure,-0.181808411,0.074540893,-2.439042573,111.9394232,0.016297218,0.045130757
s__Weissella_confusa,fixed,NA,hd_exposurehigh_exposure,-0.31826363,0.13037011,-2.441231578,94.66483319,0.01649572,0.045612979
s__Bifidobacterium_catenulatum,fixed,NA,hd_exposurelow_exposure,0.650658371,0.26879852,2.420617389,118.8993326,0.017006702,0.046956558
s__Desulfovibrio_SGB5076,fixed,NA,hd_exposurelow_exposure,0.279265954,0.115950342,2.408496163,121.0263803,0.017526649,0.048320895
s__GGB1239_SGB1657,fixed,NA,hd_exposurehigh_exposure,0.126708198,0.052812167,2.399223586,121.8337653,0.017945296,0.049402345
s__Enterocloster_asparagiformis,fixed,NA,hd_exposurehigh_exposure,-0.401598961,0.168172692,-2.388015301,117.76574,0.01852987,0.050936734
s__Eubacterium_limosum,fixed,NA,hd_exposurelow_exposure,-0.234804791,0.098977697,-2.372300008,102.6913518,0.019540169,0.053635186
s__Clostridium_perfringens,fixed,NA,hd_exposurehigh_exposure,0.278704854,0.118840595,2.345199078,131.4194963,0.020514251,0.056226467
s__Lachnospiraceae_bacterium_OM04_12BH,fixed,NA,hd_exposurelow_exposure,0.380052584,0.161966492,2.346488952,116.7218507,0.020637099,0.056480481
s__Coprococcus_catus,fixed,NA,hd_exposurelow_exposure,0.3845514,0.164129752,2.342971911,117.6207554,0.020810472,0.05687183
s__Clostridiales_bacterium,fixed,NA,hd_exposurehigh_exposure,0.713792471,0.304854279,2.341421851,116.5931939,0.020908133,0.057055431
s__GGB9775_SGB15395,fixed,NA,hd_exposurehigh_exposure,-0.198790165,0.084913501,-2.341090183,112.0500169,0.020995664,0.057210891
s__Desulfovibrio_SGB5076,fixed,NA,hd_exposurehigh_exposure,0.266889622,0.114338955,2.334196787,117.5405103,0.021283291,0.057887892
s__Holdemania_filiformis,fixed,NA,hd_exposurelow_exposure,-0.287867603,0.123254649,-2.335551681,111.314705,0.02130596,0.057887892
s__GGB9695_SGB15209,fixed,NA,hd_exposurehigh_exposure,-0.232368052,0.100134944,-2.320549088,115.00994,0.02207401,0.05988775
s__Clostridiaceae_bacterium_AF18_31LB,fixed,NA,hd_exposurelow_exposure,0.563108709,0.24355918,2.311999523,116.5861983,0.022533136,0.060956692
s__GGB3002_SGB3993,fixed,NA,hd_exposurehigh_exposure,-0.271295357,0.11728691,-2.313091516,112.952472,0.022528011,0.060956692
s__GGB77437_SGB9391,fixed,NA,hd_exposurelow_exposure,0.217848927,0.094484389,2.305660523,116.4816572,0.022899044,0.061857157
s__GGB36599_SGB9269,fixed,NA,hd_exposurelow_exposure,0.185568625,0.08122516,2.284619996,145.0618051,0.023785736,0.064159795
s__Eisenbergiella_tayi,fixed,NA,hd_exposurehigh_exposure,-0.513449932,0.224310246,-2.289016847,113.3557092,0.023930631,0.064457758
s__Candidatus_Pararuminococcus_gallinarum,fixed,NA,hd_exposurehigh_exposure,-0.427447145,0.189270424,-2.258393767,113.6064616,0.025830358,0.069474757
s__Butyricicoccus_sp_AM29_23AC,fixed,NA,hd_exposurehigh_exposure,0.208276029,0.09266831,2.247543179,116.8600462,0.026481825,0.071124786
s__GGB3626_SGB4905,fixed,NA,hd_exposurehigh_exposure,0.16101222,0.07174288,2.244295481,128.1196985,0.026529185,0.071149905
s__Intestinimonas_timonensis,fixed,NA,hd_exposurehigh_exposure,0.179304282,0.079966282,2.242248584,118.3167395,0.026808549,0.071796287
s__Coprococcus_catus,fixed,NA,hd_exposurehigh_exposure,0.365143811,0.163439239,2.234125738,115.8294184,0.027394204,0.073259928
s__GGB33512_SGB15201,fixed,NA,hd_exposurelow_exposure,-0.361174474,0.161924998,-2.230504734,116.3482384,0.027631694,0.073789631
s__Clostridium_sp_AF20_17LB,fixed,NA,hd_exposurehigh_exposure,0.409015803,0.183635483,2.227324462,117.3977668,0.027832099,0.074218931
s__Clostridium_hylemonae,fixed,NA,hd_exposurelow_exposure,-0.242131279,0.108896015,-2.223509077,107.4674113,0.028273885,0.075289776
s__GGB9616_SGB15052,fixed,NA,hd_exposurelow_exposure,0.445615864,0.200807531,2.21911928,116.3174312,0.028418753,0.075568047
s__Eubacterium_ventriosum,fixed,NA,hd_exposurelow_exposure,0.70088232,0.316068833,2.217498999,118.9102534,0.028489509,0.075648739
s__Phocaeicola_massiliensis,fixed,NA,hd_exposurelow_exposure,-0.843375033,0.382333252,-2.205863678,115.4615776,0.029373745,0.07788619
s__GGB3000_SGB3991,fixed,NA,hd_exposurelow_exposure,-0.238791387,0.108538233,-2.200067018,120.5342742,0.029708959,0.078663608
s__Massilimicrobiota_sp_An134,fixed,NA,hd_exposurelow_exposure,-0.247640956,0.112460064,-2.202034645,107.09001,0.029807246,0.078812379
s__Sutterella_SGB9298,fixed,NA,hd_exposurehigh_exposure,0.266170173,0.121224384,2.195681787,126.6987727,0.029935698,0.079040375
s__Gordonibacter_urolithinfaciens,fixed,NA,hd_exposurehigh_exposure,-0.154512153,0.07009186,-2.204423646,90.51807915,0.030030066,0.079177863
s__GGB3614_SGB4886,fixed,NA,hd_exposurelow_exposure,0.210300645,0.096082208,2.188757411,120.2414387,0.03054675,0.080426885
s__GGB9061_SGB13979,fixed,NA,hd_exposurehigh_exposure,0.39349315,0.179967206,2.186471411,116.0755434,0.030787664,0.080947342
s__Clostridium_sp_AF34_10BH,fixed,NA,hd_exposurehigh_exposure,0.531215643,0.243886463,2.178126807,112.2259445,0.031488838,0.082649138
s__GGB9290_SGB14247,fixed,NA,hd_exposurehigh_exposure,0.160909908,0.074106265,2.171340144,145.7832121,0.031523229,0.082649138
s__GGB3828_SGB5197,fixed,NA,hd_exposurelow_exposure,0.291879073,0.134611866,2.168301216,120.5617158,0.032100037,0.084043733
s__Bacteroides_faecis,fixed,NA,hd_exposurehigh_exposure,0.538561459,0.248917001,2.163618621,115.789383,0.032548267,0.085098262
s__GGB9186_SGB14125,fixed,NA,hd_exposurelow_exposure,-0.156883369,0.072687372,-2.158330453,118.1633246,0.032924894,0.085962904
s__Prevotellamassilia_timonensis,fixed,NA,hd_exposurehigh_exposure,0.390084045,0.181014328,2.154989886,116.2332772,0.033225419,0.086509001
s__Sutterella_sp_AM11_39,fixed,NA,hd_exposurehigh_exposure,-0.255378861,0.118489524,-2.155286403,114.8617329,0.033226481,0.086509001
s__Clostridium_sp_C5_48,fixed,NA,hd_exposurelow_exposure,0.237824299,0.110639003,2.14955208,123.9077404,0.033534272,0.087189108
s__GGB9635_SGB15103,fixed,NA,hd_exposurelow_exposure,0.212401612,0.099028557,2.144852136,113.2777841,0.034100928,0.088539442
s__Anaerofilum_sp_BX8,fixed,NA,hd_exposurelow_exposure,-0.171699699,0.080257582,-2.13935798,113.8997977,0.034541508,0.089559145
s__Enterococcus_raffinosus,fixed,NA,hd_exposurelow_exposure,-0.189389187,0.088584942,-2.137938827,110.2965422,0.034729525,0.08992209
s__GGB4684_SGB6478,fixed,NA,hd_exposurelow_exposure,0.246576175,0.115785205,2.129600023,133.6181236,0.035038095,0.090595738
s__Eisenbergiella_massiliensis,fixed,NA,hd_exposurehigh_exposure,-0.298439307,0.140056067,-2.130855973,111.4678001,0.035298965,0.091144362
s__Murimonas_intestini,fixed,NA,hd_exposurehigh_exposure,-0.215726631,0.10118289,-2.132046544,103.3286533,0.035372979,0.091209665
s__Lachnospiraceae_bacterium_AM48_27BH,fixed,NA,hd_exposurehigh_exposure,0.406216181,0.190948199,2.127363248,119.4671207,0.035445929,0.091272049
s__Weissella_cibaria,fixed,NA,hd_exposurehigh_exposure,-0.159902631,0.076460996,-2.091296718,252,0.03750302,0.096436338
s__Alistipes_ihumii,fixed,NA,hd_exposurehigh_exposure,-0.382588439,0.182491109,-2.096477148,112.2448491,0.038286566,0.09831612
s__Clostridiaceae_bacterium_Marseille_Q3526,fixed,NA,hd_exposurehigh_exposure,0.247365781,0.118396479,2.089300146,114.9081591,0.038887845,0.099723349
s__GGB80011_SGB15267,fixed,NA,hd_exposurelow_exposure,0.124104142,0.059463322,2.087070457,122.1456451,0.038961143,0.099774636
s__Merdimonas_faecis,fixed,NA,hd_exposurehigh_exposure,-0.392170697,0.188325594,-2.082407853,112.7481456,0.039567369,0.101188682
s__Eisenbergiella_tayi,fixed,NA,hd_exposurelow_exposure,-0.470252436,0.226528896,-2.075904856,116.7812968,0.040097627,0.102313686
s__Faecalibacterium_prausnitzii,fixed,NA,hd_exposurehigh_exposure,0.803562053,0.386970107,2.076548134,112.7173391,0.040116584,0.102313686
s__Oxalobacter_formigenes,fixed,NA,hd_exposurelow_exposure,-0.141846787,0.068126687,-2.082103102,87.83427021,0.040242231,0.102494499
s__GGB9082_SGB14007,fixed,NA,hd_exposurelow_exposure,0.321729435,0.155268789,2.07208054,119.0711129,0.040416858,0.1027994
s__Roseburia_inulinivorans,fixed,NA,hd_exposurehigh_exposure,0.779386085,0.376571711,2.069688354,113.9295983,0.040742648,0.103487432
s__GGB2987_SGB3969,fixed,NA,hd_exposurehigh_exposure,-0.217183451,0.105060413,-2.06722442,116.1864581,0.040934224,0.103833153
s__Lachnospira_sp_NSJ_43,fixed,NA,hd_exposurehigh_exposure,0.447914243,0.2172457,2.061786462,114.0396362,0.041500843,0.105127981
s__Streptococcus_thermophilus,fixed,NA,hd_exposurelow_exposure,0.218226788,0.10604271,2.057914096,126.8709541,0.041646293,0.105353865
s__GGB9767_SGB15385,fixed,NA,hd_exposurelow_exposure,0.109767191,0.053292407,2.059715393,106.4079839,0.041866306,0.105767511
s__Oscillibacter_SGB15077,fixed,NA,hd_exposurehigh_exposure,-0.263534646,0.129224349,-2.039357503,118.5457411,0.043637545,0.110093645
s__Oscillibacter_SGB15077,fixed,NA,hd_exposurelow_exposure,-0.265307023,0.130410891,-2.034393154,121.8522965,0.044082457,0.111066431
s__GGB2983_SGB3965,fixed,NA,hd_exposurehigh_exposure,0.137216475,0.067926678,2.020067489,113.7471359,0.04572632,0.115053322
s__GGB9719_SGB15272,fixed,NA,hd_exposurehigh_exposure,-0.330178257,0.163816038,-2.015542926,114.1243945,0.04619741,0.11608262
s__GGB51441_SGB71759,fixed,NA,hd_exposurehigh_exposure,0.345512349,0.172210302,2.006339605,114.2515627,0.047182087,0.118397945
s__GGB14025_SGB14906,fixed,NA,hd_exposurehigh_exposure,-0.398235881,0.199408778,-1.997082996,108.4101483,0.048321784,0.121095554
s__Candidatus_Parachristensenella_avicola,fixed,NA,hd_exposurehigh_exposure,-0.201213017,0.101528797,-1.981831974,112.6368441,0.049933822,0.124968068
s__GGB3002_SGB3993,fixed,NA,hd_exposurelow_exposure,-0.233565011,0.118191363,-1.976159716,115.8818297,0.050512754,0.126248166
s__GGB79916_SGB4587,fixed,NA,hd_exposurehigh_exposure,0.344363432,0.174285694,1.975855983,108.6100909,0.050707306,0.126565435
s__GGB3061_SGB4063,fixed,NA,hd_exposurehigh_exposure,-0.093414281,0.04724731,-1.977134389,100.0170512,0.050779139,0.126575963
s__Christensenella_hongkongensis,fixed,NA,hd_exposurelow_exposure,-0.253625834,0.128921091,-1.967295122,111.616142,0.051630381,0.128356007
s__Lacticaseibacillus_paracasei,fixed,NA,hd_exposurelow_exposure,-0.187336835,0.094827951,-1.975544468,80.57963379,0.05162974,0.128356007
s__GGB9261_SGB14209,fixed,NA,hd_exposurehigh_exposure,0.352860158,0.179537756,1.965381356,115.6722435,0.051766909,0.128524738
s__GGB14025_SGB14906,fixed,NA,hd_exposurelow_exposure,-0.394304329,0.200764791,-1.964011354,111.0549087,0.052027698,0.129001126
s__Enterocloster_asparagiformis,fixed,NA,hd_exposurelow_exposure,-0.334171831,0.170388056,-1.961239762,121.4060847,0.052140253,0.129109197
s__Catenibacterium_SGB4425,fixed,NA,hd_exposurehigh_exposure,0.53384232,0.272036357,1.962393281,111.2604067,0.052213533,0.129119859
s__GGB3363_SGB4447,fixed,NA,hd_exposurelow_exposure,-0.205607228,0.105825661,-1.942886309,105.9815981,0.054682844,0.135047869
s__Bacteroides_ovatus,fixed,NA,hd_exposurehigh_exposure,-0.756396291,0.390053205,-1.939213116,116.6974706,0.054889323,0.1353792
s__GGB1246_SGB1667,fixed,NA,hd_exposurehigh_exposure,0.241081329,0.12466812,1.933784902,114.6688673,0.055604173,0.136961858
s__Phocaeicola_coprocola,fixed,NA,hd_exposurelow_exposure,0.551928162,0.285978996,1.929960489,116.7228514,0.056038226,0.137849617
s__Clostridium_sp_AF36_4,fixed,NA,hd_exposurelow_exposure,0.316227446,0.163930607,1.929032369,115.2259981,0.056186255,0.137887542
s__Weissella_confusa,fixed,NA,hd_exposurelow_exposure,-0.256258153,0.13254142,-1.933419398,93.76635012,0.056200959,0.137887542
s__GGB9061_SGB13979,fixed,NA,hd_exposurelow_exposure,0.34723555,0.180233547,1.926586675,116.7433163,0.056461939,0.138346532
s__GGB79973_SGB14341,fixed,NA,hd_exposurelow_exposure,0.194485062,0.101168671,1.922384277,119.4479882,0.056938725,0.139150513
s__Prevotella_copri_clade_D,fixed,NA,hd_exposurelow_exposure,0.545704652,0.283742023,1.923242268,117.2889598,0.056873694,0.139150513
s__Clostridia_bacterium_UC5_1_1D1,fixed,NA,hd_exposurehigh_exposure,-0.234493275,0.122000321,-1.922070968,101.9409869,0.057388706,0.14006735
s__GGB9531_SGB14932,fixed,NA,hd_exposurelow_exposure,-0.217117999,0.113512845,-1.91271744,118.3616679,0.058200482,0.141863675
s__Enterocloster_bolteae,fixed,NA,hd_exposurelow_exposure,-0.475472948,0.249200259,-1.907995401,120.877981,0.058763793,0.143050483
s__Phocaeicola_SGB6473,fixed,NA,hd_exposurehigh_exposure,-0.140898037,0.073828248,-1.908457005,108.5845546,0.058972667,0.143372511
s__GGB13493_SGB15238,fixed,NA,hd_exposurelow_exposure,0.208468183,0.109639624,1.901394554,99.59394244,0.060140776,0.14602274
s__GGB9770_SGB15390,fixed,NA,hd_exposurelow_exposure,-0.249591415,0.131666658,-1.89563113,116.4784795,0.06048698,0.146673091
s__GGB2980_SGB3962,fixed,NA,hd_exposurelow_exposure,-0.324892306,0.171753228,-1.891622709,117.1406308,0.061010555,0.147751306
s__Tyzzerella_nexilis,fixed,NA,hd_exposurehigh_exposure,-0.465187331,0.246382162,-1.88807228,114.8595193,0.061539307,0.148839255
s__GGB9261_SGB14209,fixed,NA,hd_exposurelow_exposure,0.339256307,0.180393236,1.880648713,117.663959,0.06249188,0.150789569
s__Veillonella_parvula,fixed,NA,hd_exposurehigh_exposure,0.593604924,0.315634577,1.880671404,116.813773,0.062506787,0.150789569
s__Victivallis_lenta,fixed,NA,hd_exposurehigh_exposure,-0.368399679,0.19596502,-1.879925711,115.3078278,0.062641887,0.150920993
s__Intestinimonas_butyriciproducens,fixed,NA,hd_exposurehigh_exposure,-0.362168052,0.193110417,-1.875445447,113.6371455,0.063298061,0.152305875
s__GGB3277_SGB4327,fixed,NA,hd_exposurehigh_exposure,0.385860364,0.205940725,1.873647689,118.0253981,0.063452211,0.152442956
s__Veillonella_dispar,fixed,NA,hd_exposurelow_exposure,0.522069875,0.27877576,1.872723351,121.1058698,0.063517898,0.152442956
s__Blautia_stercoris,fixed,NA,hd_exposurelow_exposure,-0.207573546,0.110794544,-1.873499714,109.3081283,0.063670402,0.152613307
s__Sellimonas_intestinalis,fixed,NA,hd_exposurehigh_exposure,-0.358598076,0.192263641,-1.865137236,112.4147098,0.064769822,0.155050009
s__Waltera_intestinalis,fixed,NA,hd_exposurehigh_exposure,0.628209113,0.338088554,1.858120028,115.3683615,0.065701259,0.157078873
s__Dorea_longicatena,fixed,NA,hd_exposurelow_exposure,0.384346728,0.207498767,1.85228439,118.2933653,0.06647794,0.158324654
s__Faecalibacterium_prausnitzii,fixed,NA,hd_exposurelow_exposure,0.721421307,0.389298094,1.853133414,115.1344431,0.066423669,0.158324654
s__Intestinibacter_bartlettii,fixed,NA,hd_exposurehigh_exposure,-0.366266041,0.197743889,-1.852224324,114.8877588,0.066560632,0.158324654
s__Lachnospiraceae_bacterium_NSJ_29,fixed,NA,hd_exposurehigh_exposure,-0.184117848,0.099188525,-1.856241407,101.6965019,0.066314265,0.158324654
s__GGB9635_SGB15103,fixed,NA,hd_exposurehigh_exposure,0.18168794,0.098579745,1.84305548,111.3760478,0.067980035,0.161495717
s__GGB3444_SGB4594,fixed,NA,hd_exposurelow_exposure,-0.413264677,0.224796327,-1.838396043,117.7801619,0.068523648,0.162580823
s__Senegalimassilia_anaerobia,fixed,NA,hd_exposurehigh_exposure,-0.193172748,0.105445638,-1.831965279,102.5879752,0.069857881,0.165536649
s__Klebsiella_quasivariicola,fixed,NA,hd_exposurehigh_exposure,-0.102544677,0.056067954,-1.828935603,106.4418613,0.070209003,0.166142478
s__Roseburia_hominis,fixed,NA,hd_exposurelow_exposure,0.439170799,0.24042499,1.826643722,117.5355451,0.070291048,0.166142478
s__Mitsuokella_multacida,fixed,NA,hd_exposurehigh_exposure,0.255930697,0.140319989,1.823907625,118.2945415,0.070690343,0.166875565
s__GGB9060_SGB13977,fixed,NA,hd_exposurehigh_exposure,0.225601305,0.12379385,1.822395094,118.5538206,0.070915431,0.16719608
s__Prevotella_copri_clade_A,fixed,NA,hd_exposurelow_exposure,0.800387934,0.43942495,1.82144399,117.654281,0.07108006,0.167373425
s__Enorma_massiliensis,fixed,NA,hd_exposurelow_exposure,0.403334848,0.222590087,1.812007232,119.6417965,0.072493156,0.170486417
s__Dorea_sp_AF24_7LB,fixed,NA,hd_exposurehigh_exposure,0.291677937,0.161133454,1.810163749,113.5635723,0.072914772,0.171262802
s__Faecalicatena_fissicatena,fixed,NA,hd_exposurelow_exposure,0.441593325,0.244566492,1.805616631,117.9342812,0.073529118,0.172489359
s__GGB33586_SGB53517,fixed,NA,hd_exposurehigh_exposure,-0.17516649,0.097119318,-1.803621507,125.7867283,0.07368405,0.172636473
s__GGB9531_SGB14932,fixed,NA,hd_exposurehigh_exposure,-0.202656362,0.112519352,-1.801080069,115.1431834,0.074307617,0.173879823
s__Ellagibacter_isourolithinifaciens,fixed,NA,hd_exposurelow_exposure,0.127236098,0.070643634,1.801097861,108.0738158,0.074476126,0.173919207
s__Veillonella_atypica,fixed,NA,hd_exposurehigh_exposure,0.437756219,0.243239178,1.799694538,115.9116053,0.074510258,0.173919207
s__Clostridiaceae_bacterium_Marseille_Q4143,fixed,NA,hd_exposurehigh_exposure,0.297606067,0.165776764,1.795221835,112.8190758,0.075295624,0.175341502
s__Dorea_longicatena,fixed,NA,hd_exposurehigh_exposure,0.370274673,0.206315787,1.794698696,115.9600889,0.075306927,0.175341502
s__Raoultibacter_timonensis,fixed,NA,hd_exposurelow_exposure,-0.141679157,0.07889864,-1.79571102,92.44997965,0.075807463,0.176287666
s__Hungatella_hathewayi,fixed,NA,hd_exposurehigh_exposure,-0.450690197,0.251980333,-1.788592752,116.7412787,0.076274047,0.177152625
s__Lawsonibacter_asaccharolyticus,fixed,NA,hd_exposurehigh_exposure,0.438607558,0.24615451,1.781838402,116.7188465,0.077376029,0.179489376
s__Lachnospiraceae_bacterium_Marseille_Q4251,fixed,NA,hd_exposurehigh_exposure,-0.425522133,0.240691386,-1.767915923,111.4482226,0.079811513,0.184909843
s__GGB9608_SGB15041,fixed,NA,hd_exposurelow_exposure,0.182235165,0.103388237,1.762629583,116.5603258,0.080584047,0.186387005
s__Murimonas_intestini,fixed,NA,hd_exposurelow_exposure,-0.180492428,0.102340188,-1.763651507,106.8804963,0.080648223,0.186387005
s__Oscillospiraceae_bacterium_Marseille_Q3528,fixed,NA,hd_exposurelow_exposure,0.267308623,0.153011688,1.746981728,117.688845,0.083249205,0.192160927
s__GGB9060_SGB13977,fixed,NA,hd_exposurelow_exposure,0.216861156,0.124277243,1.744978808,120.2273593,0.083543707,0.192577868
s__Pseudoflavonifractor_sp_An184,fixed,NA,hd_exposurelow_exposure,-0.229304943,0.131425209,-1.744756152,117.7873355,0.08363558,0.192577868
s__Streptococcus_SGB15012,fixed,NA,hd_exposurelow_exposure,0.225898107,0.130236241,1.734525705,123.3816101,0.085322255,0.196220222
s__Candidatus_Heritagella_intestinalis,fixed,NA,hd_exposurelow_exposure,-0.164340497,0.094766733,-1.734158102,115.5449714,0.085557088,0.196518858
s__GGB9759_SGB15370,fixed,NA,hd_exposurehigh_exposure,0.240113814,0.138583041,1.732634904,122.9949798,0.08566717,0.196530566
s__Agathobaculum_butyriciproducens,fixed,NA,hd_exposurelow_exposure,0.473693693,0.274312184,1.726841605,116.256547,0.086852201,0.198952459
s__Clostridium_scindens,fixed,NA,hd_exposurehigh_exposure,-0.4266473,0.247068128,-1.726840704,112.7307885,0.086935423,0.198952459
s__GGB3351_SGB4434,fixed,NA,hd_exposurelow_exposure,0.12094011,0.070019981,1.727222833,96.9425982,0.087312491,0.199571407
s__Ellagibacter_isourolithinifaciens,fixed,NA,hd_exposurehigh_exposure,0.120263493,0.069803868,1.722877208,104.480019,0.087869271,0.200599117
s__Clostridium_sp_AM49_4BH,fixed,NA,hd_exposurelow_exposure,-0.223040559,0.129704621,-1.719603807,108.0037296,0.088368961,0.201405606
s__GGB9759_SGB15370,fixed,NA,hd_exposurelow_exposure,0.240788695,0.140244534,1.71692035,126.6775041,0.088437718,0.201405606
